"HealthTopic","Population","Indicator","Unit","Time","RegionCode","RegionName","NumValue","TxtValue"
"Malaria","Confirmed cases - Data quality","Completeness Age - AER Only (not visible in Public Atlas)","%","2023-12","EE","Estonia",-,""
"Malaria","Confirmed cases - Data quality","Completeness Age - AER Only (not visible in Public Atlas)","%","2023-12","EL","Greece",100.000000000,""
"Malaria","Confirmed cases - Data quality","Completeness Age - AER Only (not visible in Public Atlas)","%","2023-12","ES","Spain",95.000000000,""
"Malaria","Confirmed cases - Data quality","Completeness Age - AER Only (not visible in Public Atlas)","%","2023-12","EU27_21","EU (without UK)",99.613152000,""
"Malaria","Confirmed cases - Data quality","Completeness Age - AER Only (not visible in Public Atlas)","%","2023-12","EU27_UK_21","EU (with UK until 2019)",99.613152000,""
"Malaria","Confirmed cases - Data quality","Completeness Age - AER Only (not visible in Public Atlas)","%","2023-12","EUEEA30_21","EU/EEA (without UK)",99.616858000,""
"Malaria","Confirmed cases - Data quality","Completeness Age - AER Only (not visible in Public Atlas)","%","2023-12","EUEEAUK_21","EU/EEA (with UK until 2019)",99.616858000,""
"Malaria","Confirmed cases - Data quality","Completeness Age - AER Only (not visible in Public Atlas)","%","2023-12","FI","Finland",100.000000000,""
"Malaria","Confirmed cases - Data quality","Completeness Age - AER Only (not visible in Public Atlas)","%","2023-12","FR","France",100.000000000,""
"Malaria","Confirmed cases - Data quality","Completeness Age - AER Only (not visible in Public Atlas)","%","2023-12","HR","Croatia",-,""
"Malaria","Confirmed cases - Data quality","Completeness Age - AER Only (not visible in Public Atlas)","%","2023-12","HU","Hungary",100.000000000,""
"Malaria","Confirmed cases - Data quality","Completeness Age - AER Only (not visible in Public Atlas)","%","2023-12","IE","Ireland",100.000000000,""
"Malaria","Confirmed cases - Data quality","Completeness Age - AER Only (not visible in Public Atlas)","%","2023-12","IS","Iceland",-,""
"Malaria","Confirmed cases - Data quality","Completeness Age - AER Only (not visible in Public Atlas)","%","2023-12","IT","Italy",100.000000000,""
"Malaria","Confirmed cases - Data quality","Completeness Age - AER Only (not visible in Public Atlas)","%","2023-12","LI","Liechtenstein",-,""
"Malaria","Confirmed cases - Data quality","Completeness Age - AER Only (not visible in Public Atlas)","%","2023-12","LT","Lithuania",100.000000000,""
"Malaria","Confirmed cases - Data quality","Completeness Age - AER Only (not visible in Public Atlas)","%","2023-12","LU","Luxembourg",100.000000000,""
"Malaria","Confirmed cases - Data quality","Completeness Age - AER Only (not visible in Public Atlas)","%","2023-12","LV","Latvia",-,""
"Malaria","Confirmed cases - Data quality","Completeness Age - AER Only (not visible in Public Atlas)","%","2023-12","MT","Malta",100.000000000,""
"Malaria","Confirmed cases - Data quality","Completeness Age - AER Only (not visible in Public Atlas)","%","2023-12","NL","Netherlands",100.000000000,""
"Malaria","Confirmed cases - Data quality","Completeness Age - AER Only (not visible in Public Atlas)","%","2023-12","NO","Norway",100.000000000,""
"Malaria","Confirmed cases - Data quality","Completeness Age - AER Only (not visible in Public Atlas)","%","2023-12","PL","Poland",100.000000000,""
"Malaria","Confirmed cases - Data quality","Completeness Age - AER Only (not visible in Public Atlas)","%","2023-12","PT","Portugal",100.000000000,""
"Malaria","Confirmed cases - Data quality","Completeness Age - AER Only (not visible in Public Atlas)","%","2023-12","RO","Romania",100.000000000,""
"Malaria","Confirmed cases - Data quality","Completeness Age - AER Only (not visible in Public Atlas)","%","2023-12","SE","Sweden",100.000000000,""
"Malaria","Confirmed cases - Data quality","Completeness Age - AER Only (not visible in Public Atlas)","%","2023-12","SI","Slovenia",100.000000000,""
"Malaria","Confirmed cases - Data quality","Completeness Age - AER Only (not visible in Public Atlas)","%","2023-12","SK","Slovakia",100.000000000,""
"Malaria","Confirmed cases - Data quality","Completeness Gender - AER Only (not visible in Public Atlas)","%","2008-01","AT","Austria",-,""
"Malaria","Confirmed cases - Data quality","Completeness Gender - AER Only (not visible in Public Atlas)","%","2008-01","BE","Belgium",-,""
"Malaria","Confirmed cases - Data quality","Completeness Gender - AER Only (not visible in Public Atlas)","%","2008-01","BG","Bulgaria",-,""
"Malaria","Confirmed cases - Data quality","Completeness Gender - AER Only (not visible in Public Atlas)","%","2008-01","CY","Cyprus",-,""
"Malaria","Confirmed cases - Data quality","Completeness Gender - AER Only (not visible in Public Atlas)","%","2008-01","CZ","Czechia",100.000000000,""
"Malaria","Confirmed cases - Data quality","Completeness Gender - AER Only (not visible in Public Atlas)","%","2008-01","DE","Germany",-,""
"Malaria","Confirmed cases - Data quality","Completeness Gender - AER Only (not visible in Public Atlas)","%","2008-01","EE","Estonia",-,""
"Malaria","Confirmed cases - Data quality","Completeness Gender - AER Only (not visible in Public Atlas)","%","2008-01","EL","Greece",77.777777770,""
"Malaria","Confirmed cases - Data quality","Completeness Gender - AER Only (not visible in Public Atlas)","%","2008-01","ES","Spain",-,""
"Malaria","Confirmed cases - Data quality","Completeness Gender - AER Only (not visible in Public Atlas)","%","2008-01","EU27_21","EU (without UK)",97.368421000,""
"Malaria","Confirmed cases - Data quality","Completeness Gender - AER Only (not visible in Public Atlas)","%","2008-01","EU27_UK_21","EU (with UK until 2019)",97.037037000,""
"Malaria","Confirmed cases - Data quality","Completeness Gender - AER Only (not visible in Public Atlas)","%","2008-01","EUEEA30_21","EU/EEA (without UK)",97.391304000,""
"Malaria","Confirmed cases - Data quality","Completeness Gender - AER Only (not visible in Public Atlas)","%","2008-01","EUEEAUK_21","EU/EEA (with UK until 2019)",97.047970000,""
"Malaria","Confirmed cases - Data quality","Completeness Gender - AER Only (not visible in Public Atlas)","%","2008-01","FI","Finland",100.000000000,""
"Malaria","Confirmed cases - Data quality","Completeness Gender - AER Only (not visible in Public Atlas)","%","2008-01","FR","France",-,""
"Malaria","Confirmed cases - Data quality","Completeness Gender - AER Only (not visible in Public Atlas)","%","2008-01","HU","Hungary",-,""
"Malaria","Confirmed cases - Data quality","Completeness Gender - AER Only (not visible in Public Atlas)","%","2008-01","IE","Ireland",100.000000000,""
"Malaria","Confirmed cases - Data quality","Completeness Gender - AER Only (not visible in Public Atlas)","%","2008-01","IT","Italy",96.551724130,""
"Malaria","Confirmed cases - Data quality","Completeness Gender - AER Only (not visible in Public Atlas)","%","2008-01","LT","Lithuania",-,""
"Malaria","Confirmed cases - Data quality","Completeness Gender - AER Only (not visible in Public Atlas)","%","2008-01","LU","Luxembourg",100.000000000,""
"Malaria","Confirmed cases - Data quality","Completeness Gender - AER Only (not visible in Public Atlas)","%","2008-01","LV","Latvia",-,""
"Malaria","Confirmed cases - Data quality","Completeness Gender - AER Only (not visible in Public Atlas)","%","2008-01","MT","Malta",100.000000000,""
"Malaria","Confirmed cases - Data quality","Completeness Gender - AER Only (not visible in Public Atlas)","%","2008-01","NL","Netherlands",100.000000000,""
"Malaria","Confirmed cases - Data quality","Completeness Gender - AER Only (not visible in Public Atlas)","%","2008-01","NO","Norway",100.000000000,""
"Malaria","Confirmed cases - Data quality","Completeness Gender - AER Only (not visible in Public Atlas)","%","2008-01","PL","Poland",100.000000000,""
"Malaria","Confirmed cases - Data quality","Completeness Gender - AER Only (not visible in Public Atlas)","%","2008-01","PT","Portugal",100.000000000,""
"Malaria","Confirmed cases - Data quality","Completeness Gender - AER Only (not visible in Public Atlas)","%","2008-01","RO","Romania",-,""
"Malaria","Confirmed cases - Data quality","Completeness Gender - AER Only (not visible in Public Atlas)","%","2008-01","SE","Sweden",100.000000000,""
"Malaria","Confirmed cases - Data quality","Completeness Gender - AER Only (not visible in Public Atlas)","%","2008-01","SI","Slovenia",-,""
"Malaria","Confirmed cases - Data quality","Completeness Gender - AER Only (not visible in Public Atlas)","%","2008-01","SK","Slovakia",-,""
"Malaria","Confirmed cases - Data quality","Completeness Gender - AER Only (not visible in Public Atlas)","%","2008-01","UK","United Kingdom",96.794871790,""
"Malaria","Confirmed cases - Data quality","Completeness Gender - AER Only (not visible in Public Atlas)","%","2008-02","AT","Austria",-,""
"Malaria","Confirmed cases - Data quality","Completeness Gender - AER Only (not visible in Public Atlas)","%","2008-02","BE","Belgium",-,""
"Malaria","Confirmed cases - Data quality","Completeness Gender - AER Only (not visible in Public Atlas)","%","2008-02","BG","Bulgaria",-,""
"Malaria","Confirmed cases - Data quality","Completeness Gender - AER Only (not visible in Public Atlas)","%","2008-02","CY","Cyprus",-,""
"Malaria","Confirmed cases - Data quality","Completeness Gender - AER Only (not visible in Public Atlas)","%","2008-02","CZ","Czechia",100.000000000,""
"Malaria","Confirmed cases - Data quality","Completeness Gender - AER Only (not visible in Public Atlas)","%","2008-02","DE","Germany",-,""
"Malaria","Confirmed cases - Data quality","Completeness Gender - AER Only (not visible in Public Atlas)","%","2008-02","EE","Estonia",-,""
"Malaria","Confirmed cases - Data quality","Completeness Gender - AER Only (not visible in Public Atlas)","%","2008-02","EL","Greece",100.000000000,""
"Malaria","Confirmed cases - Data quality","Completeness Gender - AER Only (not visible in Public Atlas)","%","2008-02","ES","Spain",-,""
"Malaria","Confirmed cases - Data quality","Completeness Gender - AER Only (not visible in Public Atlas)","%","2008-02","EU27_21","EU (without UK)",100.000000000,""
"Malaria","Confirmed cases - Data quality","Completeness Gender - AER Only (not visible in Public Atlas)","%","2008-02","EU27_UK_21","EU (with UK until 2019)",99.137931000,""
"Malaria","Confirmed cases - Data quality","Completeness Gender - AER Only (not visible in Public Atlas)","%","2008-02","EUEEA30_21","EU/EEA (without UK)",100.000000000,""
"Malaria","Confirmed cases - Data quality","Completeness Gender - AER Only (not visible in Public Atlas)","%","2008-02","EUEEAUK_21","EU/EEA (with UK until 2019)",99.145299000,""
"Malaria","Confirmed cases - Data quality","Completeness Gender - AER Only (not visible in Public Atlas)","%","2008-02","FI","Finland",100.000000000,""
"Malaria","Confirmed cases - Data quality","Completeness Gender - AER Only (not visible in Public Atlas)","%","2008-02","FR","France",-,""
"Malaria","Confirmed cases - Data quality","Completeness Gender - AER Only (not visible in Public Atlas)","%","2008-02","HU","Hungary",-,""
"Malaria","Confirmed cases - Data quality","Completeness Gender - AER Only (not visible in Public Atlas)","%","2008-02","IE","Ireland",100.000000000,""
"Malaria","Confirmed cases - Data quality","Completeness Gender - AER Only (not visible in Public Atlas)","%","2008-02","IT","Italy",100.000000000,""
"Malaria","Confirmed cases - Data quality","Completeness Gender - AER Only (not visible in Public Atlas)","%","2008-02","LT","Lithuania",-,""
"Malaria","Confirmed cases - Data quality","Completeness Gender - AER Only (not visible in Public Atlas)","%","2008-02","LU","Luxembourg",-,""
"Malaria","Confirmed cases - Data quality","Completeness Gender - AER Only (not visible in Public Atlas)","%","2008-02","LV","Latvia",-,""
"Malaria","Confirmed cases - Data quality","Completeness Gender - AER Only (not visible in Public Atlas)","%","2008-02","MT","Malta",-,""
"Malaria","Confirmed cases - Data quality","Completeness Gender - AER Only (not visible in Public Atlas)","%","2008-02","NL","Netherlands",100.000000000,""
"Malaria","Confirmed cases - Data quality","Completeness Gender - AER Only (not visible in Public Atlas)","%","2008-02","NO","Norway",100.000000000,""
"Malaria","Confirmed cases - Data quality","Completeness Gender - AER Only (not visible in Public Atlas)","%","2008-02","PL","Poland",100.000000000,""
"Malaria","Confirmed cases - Data quality","Completeness Gender - AER Only (not visible in Public Atlas)","%","2008-02","PT","Portugal",100.000000000,""
"Malaria","Confirmed cases - Data quality","Completeness Gender - AER Only (not visible in Public Atlas)","%","2008-02","RO","Romania",-,""
"Malaria","Confirmed cases - Data quality","Completeness Gender - AER Only (not visible in Public Atlas)","%","2008-02","SE","Sweden",100.000000000,""
"Malaria","Confirmed cases - Data quality","Completeness Gender - AER Only (not visible in Public Atlas)","%","2008-02","SI","Slovenia",-,""
"Malaria","Confirmed cases - Data quality","Completeness Gender - AER Only (not visible in Public Atlas)","%","2008-02","SK","Slovakia",-,""
"Malaria","Confirmed cases - Data quality","Completeness Gender - AER Only (not visible in Public Atlas)","%","2008-02","UK","United Kingdom",98.039215680,""
"Malaria","Confirmed cases - Data quality","Completeness Gender - AER Only (not visible in Public Atlas)","%","2008-03","AT","Austria",100.000000000,""
"Malaria","Confirmed cases - Data quality","Completeness Gender - AER Only (not visible in Public Atlas)","%","2008-03","BE","Belgium",-,""
"Malaria","Confirmed cases - Data quality","Completeness Gender - AER Only (not visible in Public Atlas)","%","2008-03","BG","Bulgaria",-,""
"Malaria","Confirmed cases - Data quality","Completeness Gender - AER Only (not visible in Public Atlas)","%","2008-03","CY","Cyprus",-,""
"Malaria","Confirmed cases - Data quality","Completeness Gender - AER Only (not visible in Public Atlas)","%","2008-03","CZ","Czechia",100.000000000,""
"Malaria","Confirmed cases - Data quality","Completeness Gender - AER Only (not visible in Public Atlas)","%","2008-03","DE","Germany",-,""
"Malaria","Confirmed cases - Data quality","Completeness Gender - AER Only (not visible in Public Atlas)","%","2008-03","EE","Estonia",-,""
"Malaria","Confirmed cases - Data quality","Completeness Gender - AER Only (not visible in Public Atlas)","%","2008-03","EL","Greece",-,""
"Malaria","Confirmed cases - Data quality","Completeness Gender - AER Only (not visible in Public Atlas)","%","2008-03","ES","Spain",-,""
"Malaria","Confirmed cases - Data quality","Completeness Gender - AER Only (not visible in Public Atlas)","%","2008-03","EU27_21","EU (without UK)",100.000000000,""
"Malaria","Confirmed cases - Data quality","Completeness Gender - AER Only (not visible in Public Atlas)","%","2008-03","EU27_UK_21","EU (with UK until 2019)",98.333333000,""
"Malaria","Confirmed cases - Data quality","Completeness Gender - AER Only (not visible in Public Atlas)","%","2008-03","EUEEA30_21","EU/EEA (without UK)",100.000000000,""
"Malaria","Confirmed cases - Data quality","Completeness Gender - AER Only (not visible in Public Atlas)","%","2008-03","EUEEAUK_21","EU/EEA (with UK until 2019)",98.347107000,""
"Malaria","Confirmed cases - Data quality","Completeness Gender - AER Only (not visible in Public Atlas)","%","2008-03","FI","Finland",100.000000000,""
"Malaria","Confirmed cases - Data quality","Completeness Gender - AER Only (not visible in Public Atlas)","%","2008-03","FR","France",-,""
"Malaria","Confirmed cases - Data quality","Completeness Gender - AER Only (not visible in Public Atlas)","%","2008-03","HU","Hungary",-,""
"Malaria","Confirmed cases - Data quality","Completeness Gender - AER Only (not visible in Public Atlas)","%","2008-03","IE","Ireland",100.000000000,""
"Malaria","Confirmed cases - Data quality","Completeness Gender - AER Only (not visible in Public Atlas)","%","2008-03","IT","Italy",100.000000000,""
"Malaria","Confirmed cases - Data quality","Completeness Gender - AER Only (not visible in Public Atlas)","%","2008-03","LT","Lithuania",-,""
"Malaria","Confirmed cases - Data quality","Completeness Gender - AER Only (not visible in Public Atlas)","%","2008-03","LU","Luxembourg",-,""
"Malaria","Confirmed cases - Data quality","Completeness Gender - AER Only (not visible in Public Atlas)","%","2008-03","LV","Latvia",-,""
"Malaria","Confirmed cases - Data quality","Completeness Gender - AER Only (not visible in Public Atlas)","%","2008-03","MT","Malta",-,""
"Malaria","Confirmed cases - Data quality","Completeness Gender - AER Only (not visible in Public Atlas)","%","2008-03","NL","Netherlands",100.000000000,""
"Malaria","Confirmed cases - Data quality","Completeness Gender - AER Only (not visible in Public Atlas)","%","2008-03","NO","Norway",100.000000000,""
"Malaria","Confirmed cases - Data quality","Completeness Gender - AER Only (not visible in Public Atlas)","%","2008-03","PL","Poland",100.000000000,""
"Malaria","Confirmed cases - Data quality","Completeness Gender - AER Only (not visible in Public Atlas)","%","2008-03","PT","Portugal",100.000000000,""
"Malaria","Confirmed cases - Data quality","Completeness Gender - AER Only (not visible in Public Atlas)","%","2008-03","RO","Romania",-,""
"Malaria","Confirmed cases - Data quality","Completeness Gender - AER Only (not visible in Public Atlas)","%","2008-03","SE","Sweden",100.000000000,""
"Malaria","Confirmed cases - Data quality","Completeness Gender - AER Only (not visible in Public Atlas)","%","2008-03","SI","Slovenia",-,""
"Malaria","Confirmed cases - Data quality","Completeness Gender - AER Only (not visible in Public Atlas)","%","2008-03","SK","Slovakia",-,""
"Malaria","Confirmed cases - Data quality","Completeness Gender - AER Only (not visible in Public Atlas)","%","2008-03","UK","United Kingdom",96.721311470,""
"Malaria","Confirmed cases - Data quality","Completeness Gender - AER Only (not visible in Public Atlas)","%","2008-04","AT","Austria",-,""
"Malaria","Confirmed cases - Data quality","Completeness Gender - AER Only (not visible in Public Atlas)","%","2008-04","BE","Belgium",-,""
"Malaria","Confirmed cases - Data quality","Completeness Gender - AER Only (not visible in Public Atlas)","%","2008-04","BG","Bulgaria",-,""
"Malaria","Confirmed cases - Data quality","Completeness Gender - AER Only (not visible in Public Atlas)","%","2008-04","CY","Cyprus",-,""
"Malaria","Confirmed cases - Data quality","Completeness Gender - AER Only (not visible in Public Atlas)","%","2008-04","CZ","Czechia",-,""
"Malaria","Confirmed cases - Data quality","Completeness Gender - AER Only (not visible in Public Atlas)","%","2008-04","DE","Germany",-,""
"Malaria","Confirmed cases - Data quality","Completeness Gender - AER Only (not visible in Public Atlas)","%","2008-04","EE","Estonia",-,""
"Malaria","Confirmed cases - Data quality","Completeness Gender - AER Only (not visible in Public Atlas)","%","2008-04","EL","Greece",-,""
"Malaria","Confirmed cases - Data quality","Completeness Gender - AER Only (not visible in Public Atlas)","%","2008-04","ES","Spain",-,""
"Malaria","Confirmed cases - Data quality","Completeness Gender - AER Only (not visible in Public Atlas)","%","2008-04","EU27_21","EU (without UK)",98.591549000,""
"Malaria","Confirmed cases - Data quality","Completeness Gender - AER Only (not visible in Public Atlas)","%","2008-04","EU27_UK_21","EU (with UK until 2019)",98.630136000,""
"Malaria","Confirmed cases - Data quality","Completeness Gender - AER Only (not visible in Public Atlas)","%","2008-04","EUEEA30_21","EU/EEA (without UK)",98.630136000,""
"Malaria","Confirmed cases - Data quality","Completeness Gender - AER Only (not visible in Public Atlas)","%","2008-04","EUEEAUK_21","EU/EEA (with UK until 2019)",98.648648000,""
"Malaria","Confirmed cases - Data quality","Completeness Gender - AER Only (not visible in Public Atlas)","%","2008-04","FI","Finland",100.000000000,""
"Malaria","Confirmed cases - Data quality","Completeness Gender - AER Only (not visible in Public Atlas)","%","2008-04","FR","France",-,""
"Malaria","Confirmed cases - Data quality","Completeness Gender - AER Only (not visible in Public Atlas)","%","2008-04","HU","Hungary",100.000000000,""
"Malaria","Confirmed cases - Data quality","Completeness Gender - AER Only (not visible in Public Atlas)","%","2008-04","IE","Ireland",100.000000000,""
"Malaria","Confirmed cases - Data quality","Completeness Gender - AER Only (not visible in Public Atlas)","%","2008-04","IT","Italy",96.428571420,""
"Malaria","Confirmed cases - Data quality","Completeness Gender - AER Only (not visible in Public Atlas)","%","2008-04","LT","Lithuania",-,""
"Malaria","Confirmed cases - Data quality","Completeness Gender - AER Only (not visible in Public Atlas)","%","2008-04","LU","Luxembourg",100.000000000,""
"Malaria","Confirmed cases - Data quality","Completeness Gender - AER Only (not visible in Public Atlas)","%","2008-04","LV","Latvia",-,""
"Malaria","Confirmed cases - Data quality","Completeness Gender - AER Only (not visible in Public Atlas)","%","2008-04","MT","Malta",-,""
"Malaria","Confirmed cases - Data quality","Completeness Gender - AER Only (not visible in Public Atlas)","%","2008-04","NL","Netherlands",100.000000000,""
"Malaria","Confirmed cases - Data quality","Completeness Gender - AER Only (not visible in Public Atlas)","%","2008-04","NO","Norway",100.000000000,""
"Malaria","Confirmed cases - Data quality","Completeness Gender - AER Only (not visible in Public Atlas)","%","2008-04","PL","Poland",100.000000000,""
"Malaria","Confirmed cases - Data quality","Completeness Gender - AER Only (not visible in Public Atlas)","%","2008-04","PT","Portugal",100.000000000,""
"Malaria","Confirmed cases - Data quality","Completeness Gender - AER Only (not visible in Public Atlas)","%","2008-04","RO","Romania",-,""
"Malaria","Confirmed cases - Data quality","Completeness Gender - AER Only (not visible in Public Atlas)","%","2008-04","SE","Sweden",100.000000000,""
"Malaria","Confirmed cases - Data quality","Completeness Gender - AER Only (not visible in Public Atlas)","%","2008-04","SI","Slovenia",-,""
"Malaria","Confirmed cases - Data quality","Completeness Gender - AER Only (not visible in Public Atlas)","%","2008-04","SK","Slovakia",-,""
"Malaria","Confirmed cases - Data quality","Completeness Gender - AER Only (not visible in Public Atlas)","%","2008-04","UK","United Kingdom",98.666666660,""
"Malaria","Confirmed cases - Data quality","Completeness Gender - AER Only (not visible in Public Atlas)","%","2008-05","AT","Austria",-,""
"Malaria","Confirmed cases - Data quality","Completeness Gender - AER Only (not visible in Public Atlas)","%","2008-05","BE","Belgium",-,""
"Malaria","Confirmed cases - Data quality","Completeness Gender - AER Only (not visible in Public Atlas)","%","2008-05","BG","Bulgaria",-,""
"Malaria","Confirmed cases - Data quality","Completeness Gender - AER Only (not visible in Public Atlas)","%","2008-05","CY","Cyprus",-,""
"Malaria","Confirmed cases - Data quality","Completeness Gender - AER Only (not visible in Public Atlas)","%","2008-05","CZ","Czechia",100.000000000,""
"Malaria","Confirmed cases - Data quality","Completeness Gender - AER Only (not visible in Public Atlas)","%","2008-05","DE","Germany",-,""
"Malaria","Confirmed cases - Data quality","Completeness Gender - AER Only (not visible in Public Atlas)","%","2008-05","EE","Estonia",-,""
"Malaria","Confirmed cases - Data quality","Completeness Gender - AER Only (not visible in Public Atlas)","%","2008-05","EL","Greece",100.000000000,""
"Malaria","Confirmed cases - Data quality","Completeness Gender - AER Only (not visible in Public Atlas)","%","2008-05","ES","Spain",-,""
"Malaria","Confirmed cases - Data quality","Completeness Gender - AER Only (not visible in Public Atlas)","%","2008-05","EU27_21","EU (without UK)",100.000000000,""
"Malaria","Confirmed cases - Data quality","Completeness Gender - AER Only (not visible in Public Atlas)","%","2008-05","EU27_UK_21","EU (with UK until 2019)",97.883597000,""
"Malaria","Confirmed cases - Data quality","Completeness Gender - AER Only (not visible in Public Atlas)","%","2008-05","EUEEA30_21","EU/EEA (without UK)",100.000000000,""
"Malaria","Confirmed cases - Data quality","Completeness Gender - AER Only (not visible in Public Atlas)","%","2008-05","EUEEAUK_21","EU/EEA (with UK until 2019)",97.927461000,""
"Malaria","Confirmed cases - Data quality","Completeness Gender - AER Only (not visible in Public Atlas)","%","2008-05","FI","Finland",100.000000000,""
"Malaria","Confirmed cases - Data quality","Completeness Gender - AER Only (not visible in Public Atlas)","%","2008-05","FR","France",-,""
"Malaria","Confirmed cases - Data quality","Completeness Gender - AER Only (not visible in Public Atlas)","%","2008-05","HU","Hungary",-,""
"Malaria","Confirmed cases - Data quality","Completeness Gender - AER Only (not visible in Public Atlas)","%","2008-05","IE","Ireland",100.000000000,""
"Malaria","Confirmed cases - Data quality","Completeness Gender - AER Only (not visible in Public Atlas)","%","2008-05","IT","Italy",100.000000000,""
"Malaria","Confirmed cases - Data quality","Completeness Gender - AER Only (not visible in Public Atlas)","%","2008-05","LT","Lithuania",-,""
"Malaria","Confirmed cases - Data quality","Completeness Gender - AER Only (not visible in Public Atlas)","%","2008-05","LU","Luxembourg",-,""
"Malaria","Confirmed cases - Data quality","Completeness Gender - AER Only (not visible in Public Atlas)","%","2008-05","LV","Latvia",-,""
"Malaria","Confirmed cases - Data quality","Completeness Gender - AER Only (not visible in Public Atlas)","%","2008-05","MT","Malta",-,""
"Malaria","Confirmed cases - Data quality","Completeness Gender - AER Only (not visible in Public Atlas)","%","2008-05","NL","Netherlands",100.000000000,""
"Malaria","Confirmed cases - Data quality","Completeness Gender - AER Only (not visible in Public Atlas)","%","2008-05","NO","Norway",100.000000000,""
"Malaria","Confirmed cases - Data quality","Completeness Gender - AER Only (not visible in Public Atlas)","%","2008-05","PL","Poland",100.000000000,""
"Malaria","Confirmed cases - Data quality","Completeness Gender - AER Only (not visible in Public Atlas)","%","2008-05","PT","Portugal",100.000000000,""
"Malaria","Confirmed cases - Data quality","Completeness Gender - AER Only (not visible in Public Atlas)","%","2008-05","RO","Romania",-,""
"Malaria","Confirmed cases - Data quality","Completeness Gender - AER Only (not visible in Public Atlas)","%","2008-05","SE","Sweden",100.000000000,""
"Malaria","Confirmed cases - Data quality","Completeness Gender - AER Only (not visible in Public Atlas)","%","2008-05","SI","Slovenia",-,""
"Malaria","Confirmed cases - Data quality","Completeness Gender - AER Only (not visible in Public Atlas)","%","2008-05","SK","Slovakia",100.000000000,""
"Malaria","Confirmed cases - Data quality","Completeness Gender - AER Only (not visible in Public Atlas)","%","2008-05","UK","United Kingdom",96.396396390,""
"Malaria","Confirmed cases - Data quality","Completeness Gender - AER Only (not visible in Public Atlas)","%","2008-06","AT","Austria",100.000000000,""
"Malaria","Confirmed cases - Data quality","Completeness Gender - AER Only (not visible in Public Atlas)","%","2008-06","BE","Belgium",-,""
"Malaria","Confirmed cases - Data quality","Completeness Gender - AER Only (not visible in Public Atlas)","%","2008-06","BG","Bulgaria",-,""
"Malaria","Confirmed cases - Data quality","Completeness Gender - AER Only (not visible in Public Atlas)","%","2008-06","CY","Cyprus",-,""
"Malaria","Confirmed cases - Data quality","Completeness Gender - AER Only (not visible in Public Atlas)","%","2008-06","CZ","Czechia",100.000000000,""
"Malaria","Confirmed cases - Data quality","Completeness Gender - AER Only (not visible in Public Atlas)","%","2008-06","DE","Germany",-,""
"Malaria","Confirmed cases - Data quality","Completeness Gender - AER Only (not visible in Public Atlas)","%","2008-06","EE","Estonia",-,""
"Malaria","Confirmed cases - Data quality","Completeness Gender - AER Only (not visible in Public Atlas)","%","2008-06","EL","Greece",100.000000000,""
"Malaria","Confirmed cases - Data quality","Completeness Gender - AER Only (not visible in Public Atlas)","%","2008-06","ES","Spain",100.000000000,""
"Malaria","Confirmed cases - Data quality","Completeness Gender - AER Only (not visible in Public Atlas)","%","2008-06","EU27_21","EU (without UK)",100.000000000,""
"Malaria","Confirmed cases - Data quality","Completeness Gender - AER Only (not visible in Public Atlas)","%","2008-06","EU27_UK_21","EU (with UK until 2019)",99.099099000,""
"Malaria","Confirmed cases - Data quality","Completeness Gender - AER Only (not visible in Public Atlas)","%","2008-06","EUEEA30_21","EU/EEA (without UK)",100.000000000,""
"Malaria","Confirmed cases - Data quality","Completeness Gender - AER Only (not visible in Public Atlas)","%","2008-06","EUEEAUK_21","EU/EEA (with UK until 2019)",99.099099000,""
"Malaria","Confirmed cases - Data quality","Completeness Gender - AER Only (not visible in Public Atlas)","%","2008-06","FI","Finland",100.000000000,""
"Malaria","Confirmed cases - Data quality","Completeness Gender - AER Only (not visible in Public Atlas)","%","2008-06","FR","France",-,""
"Malaria","Confirmed cases - Data quality","Completeness Gender - AER Only (not visible in Public Atlas)","%","2008-06","HU","Hungary",-,""
"Malaria","Confirmed cases - Data quality","Completeness Gender - AER Only (not visible in Public Atlas)","%","2008-06","IE","Ireland",100.000000000,""
"Malaria","Confirmed cases - Data quality","Completeness Gender - AER Only (not visible in Public Atlas)","%","2008-06","IT","Italy",100.000000000,""
"Malaria","Confirmed cases - Data quality","Completeness Gender - AER Only (not visible in Public Atlas)","%","2008-06","LT","Lithuania",-,""
"Malaria","Confirmed cases - Data quality","Completeness Gender - AER Only (not visible in Public Atlas)","%","2008-06","LU","Luxembourg",-,""
"Malaria","Confirmed cases - Data quality","Completeness Gender - AER Only (not visible in Public Atlas)","%","2008-06","LV","Latvia",-,""
"Malaria","Confirmed cases - Data quality","Completeness Gender - AER Only (not visible in Public Atlas)","%","2008-06","MT","Malta",-,""
"Malaria","Confirmed cases - Data quality","Completeness Gender - AER Only (not visible in Public Atlas)","%","2008-06","NL","Netherlands",100.000000000,""
"Malaria","Confirmed cases - Data quality","Completeness Gender - AER Only (not visible in Public Atlas)","%","2008-06","NO","Norway",-,""
"Malaria","Confirmed cases - Data quality","Completeness Gender - AER Only (not visible in Public Atlas)","%","2008-06","PL","Poland",100.000000000,""
"Malaria","Confirmed cases - Data quality","Completeness Gender - AER Only (not visible in Public Atlas)","%","2008-06","PT","Portugal",100.000000000,""
"Malaria","Confirmed cases - Data quality","Completeness Gender - AER Only (not visible in Public Atlas)","%","2008-06","RO","Romania",-,""
